parcelid,xcoord_p,ycoord_p,long,lat,sqft_p,taz_p,lutype_p,hh_p,stugrd_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
11822,1635473,455116,-87.1199036,35.578399700000006,1296406,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11823,1637846,456390,-87.1119995,35.5820007,300503,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11824,1638276,455691,-87.1104965,35.580101,65673,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11825,1630196,453488,-87.1376038,35.5737991,15901,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11826,1639598,456969,-87.106102,35.5835991,152302,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11827,1642983,458134,-87.0948029,35.58689879999999,1196366,1439,1,56.57,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,9.6,0,0,0,0
11828,1630206,453849,-87.1376038,35.5747986,89815,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.02,0.0,72.02,0,0,0,0
11829,1642717,457336,-87.0942993,35.5853996,812911,1439,1,21.21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11830,1638914,456707,-87.1083984,35.582901,279965,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11831,1631050,454106,-87.1348038,35.575500500000004,484548,1439,1,1.01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11832,1635633,454088,-87.1194,35.575599700000005,2079484,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11833,1642409,458807,-87.0968018,35.588798499999996,1451204,1439,1,57.58,0,0,0,0.0,11.49,0.0,1.35,105.64,0.0,53.64,0.0,0.0,172.12,0,0,0,0
11834,1630367,453137,-87.137001,35.572799700000004,289497,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11835,1636854,448571,-87.11509699999999,35.5605011,12367313,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11836,1638519,450165,-87.10949709999998,35.5648994,1397528,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11837,1635663,455667,-87.11930079999999,35.579898799999995,585566,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11838,1630348,453557,-87.13710019999999,35.5740013,91647,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11839,1643656,457340,-87.0924988,35.5848007,430699,1439,1,6.06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11840,1641033,457732,-87.10140229999999,35.5858002,200006,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11841,1642122,456891,-87.097702,35.5834999,8695,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11842,1641791,457955,-87.0988007,35.5863991,161503,1439,1,4.04,0,0,0,0.0,1.92,0.0,0.0,0.0,0.0,9.58,4.8,0.0,16.3,0,0,0,0
11843,1629469,441686,-87.1396027,35.541301700000005,2283872,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11844,1640408,450335,-87.10320279999999,35.5653992,24137391,1439,1,5.05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11845,1637087,456144,-87.11460109999999,35.58129879999999,55454,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11846,1637800,455845,-87.1121979,35.5805016,840246,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11847,1637213,451524,-87.1139984,35.5685997,2331330,1439,1,2.02,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11848,1638294,451954,-87.1102982,35.569801299999995,1198096,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11849,1642607,456951,-87.0960007,35.583698299999995,174659,1439,1,8.08,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11850,1630673,440443,-87.135498,35.537898999999996,502292,1439,1,1.01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11851,1642621,458387,-87.0960007,35.5876007,117463,1439,1,6.06,0,0,0,0.0,1.92,0.0,0.0,4.8,0.0,1.92,0.0,0.0,8.63,0,0,0,0
11852,1633047,454757,-87.1280975,35.577301,993310,1439,1,2.02,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11853,1639921,454682,-87.10500340000002,35.57740020000001,3369315,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11854,1640738,456701,-87.1023026,35.582901,1767011,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11855,1628252,446489,-87.143898,35.5545006,185210,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11856,1640584,455478,-87.10279849999999,35.5796013,609111,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11857,1642345,456662,-87.09690090000001,35.582901,238582,1439,1,16.16,0,0,0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,2.25,0,0,0,0
11858,1641248,458074,-87.1006012,35.5867004,233870,1439,1,0.0,0,0,0,0.0,3.83,0.0,0.0,14.4,0.0,15.32,0.0,0.0,33.56,0,0,0,0
11859,1628811,449900,-87.1421967,35.5639,1713465,1439,1,3.03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11860,1640752,457374,-87.1023026,35.5848007,31843,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11861,1630028,453413,-87.1381989,35.573600799999994,107418,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11862,1638970,451519,-87.10810090000001,35.5685997,1593124,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11863,1640142,455532,-87.1043015,35.5797005,88990,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11864,1637147,455640,-87.1143036,35.579898799999995,337231,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11865,1642424,455758,-87.0966034,35.5803986,4038856,1439,1,60.61,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11866,1628750,440163,-87.1419983,35.53710170000001,8297964,1439,1,6.06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11867,1627168,439104,-87.14720150000001,35.5341988,74362,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11868,1640574,457580,-87.10289759999999,35.585300399999994,125432,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11869,1641774,457343,-87.0988007,35.5847015,288655,1439,1,17.17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11870,1631985,447944,-87.13140109999999,35.55860139999999,82371920,1439,1,14.14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11871,1642245,457088,-87.09729770000001,35.583999600000006,11361,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11872,1641438,456284,-87.0998993,35.581798600000006,509675,1439,1,1.01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11873,1630052,453789,-87.1380997,35.574600200000006,15246,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11874,1640165,457301,-87.1043015,35.5845985,175611,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11875,1629877,453721,-87.13870240000001,35.5744019,110468,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11876,1638483,454344,-87.1098022,35.576400799999995,7890960,1439,1,1.01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11877,1636712,453692,-87.1156998,35.574501,3524500,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11878,1629488,453351,-87.13999940000001,35.573398600000004,399260,1439,1,1.01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11879,1641556,457196,-87.0996017,35.584301,294624,1439,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11880,1645573,444867,-87.08560179999999,35.5505981,2731777,1441,1,1.05,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,1.45,1.5,0,0,0,0
11881,1653271,448714,-87.05989840000001,35.561401399999994,69496540,1441,1,189.56,0,0,0,17.64,0.36,0.0,0.0,0.0,0.0,0.36,52.91,0.0,71.27,0,0,0,0
11882,1650656,453093,-87.06880190000001,35.5732994,527276,1441,1,1.05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11883,1652987,438037,-87.0604019,35.5320015,67934439,1441,1,55.81,0,0,0,0.0,0.21,0.0,0.0,0.0,17.64,0.21,11.76,4.36,34.17,0,0,0,0
11884,1654619,433950,-87.05480190000002,35.520801500000005,90072,1441,1,3.16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11885,1652477,452149,-87.0626984,35.5708008,2644067,1441,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11886,1648050,451591,-87.07749940000001,35.5690994,633547,1441,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11887,1646402,447069,-87.082901,35.5565987,532388,1441,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11888,1645126,442058,-87.086998,35.542800899999996,5045620,1441,1,1.05,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,1.45,1.5,0,0,0,0
11889,1647774,441144,-87.0781021,35.5404015,32916045,1441,1,27.38,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,1.45,1.5,0,0,0,0
11890,1644305,438586,-87.0895996,35.5332985,477339,1441,1,1.05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11891,1644366,434911,-87.0893021,35.523201,1462109,1441,1,3.16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11892,1654593,447908,-87.055397,35.55920029999999,384920,1441,1,9.48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11893,1648129,452092,-87.077301,35.5704994,267528,1441,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11894,1648229,450015,-87.0768967,35.564800299999995,223881,1441,1,6.32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11895,1646746,450444,-87.0819016,35.5658989,1365882,1441,1,1.05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11896,1645097,436260,-87.0868988,35.526901200000005,1061227,1441,1,1.05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11897,1645112,434793,-87.08679959999999,35.5228996,670322,1441,1,1.05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11898,1648182,450422,-87.0770035,35.5658989,234192,1441,1,6.32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11899,1647087,447524,-87.0805969,35.5578995,93213,1441,1,0.0,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,5.88,0.0,5.93,0,0,0,0
11900,1644289,436064,-87.0895996,35.526298499999996,1175925,1441,1,2.11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11901,1645891,434506,-87.084198,35.5220985,1295888,1441,1,2.11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11902,1647991,451138,-87.0776978,35.5679016,42252,1441,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11903,1644471,437283,-87.0889969,35.529701200000005,247541,1441,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11904,1654765,434393,-87.05429840000001,35.5220985,26289,1441,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11905,1650216,445552,-87.0699997,35.552600899999995,7916692,1441,1,6.32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11906,1651576,442817,-87.0653992,35.545101200000005,18566238,1441,1,5.27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11907,1644993,438891,-87.0873032,35.534099600000005,3995672,1441,1,2.11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11908,1651436,452586,-87.0662003,35.5718994,862909,1441,1,1.05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11909,1647213,449423,-87.0802994,35.5630989,3123818,1441,1,1.05,0,0,0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,5.88,0.0,5.93,0,0,0,0
11910,1657534,451363,-87.04560090000001,35.5688019,3254447,1441,1,13.69,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11911,1650978,438259,-87.0671997,35.53260039999999,344156,1441,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11912,1646403,448766,-87.0830002,35.5612984,1841681,1441,1,5.27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11913,1649617,452569,-87.0723038,35.571800200000006,849406,1441,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11914,1651199,439422,-87.0664978,35.5358009,807463,1441,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11915,1646326,435834,-87.08270259999999,35.5257988,3809784,1441,1,11.58,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11916,1591498,432886,-87.2671967,35.5166016,60646,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11917,1592557,430783,-87.2631989,35.510101299999995,2262241,1414,1,8.9,0,0,0,0.01,0.0,0.01,0.0,0.01,0.03,0.0,0.01,0.0,0.06,0,0,0,0
11918,1591781,413476,-87.26509859999999,35.4626007,6677649,1414,1,10.01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11919,1583344,408780,-87.29319759999998,35.4494019,166022,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11920,1593260,422981,-87.260498,35.4887009,95935492,1414,1,31.14,0,0,0,0.08,0.0,0.08,0.0,0.08,0.45,0.0,0.15,0.0,0.83,0,0,0,0
11921,1595571,426915,-87.2528992,35.4995995,12926,1414,1,1.11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11922,1596409,421498,-87.2516022,35.4828987,1015368,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11923,1599491,421782,-87.239502,35.4855995,156664,1414,1,1.11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11924,1599553,421437,-87.2393036,35.4846992,132861,1414,1,1.11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11925,1599751,421622,-87.2386017,35.485199,53998,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11926,1584953,405679,-87.2875977,35.4408989,20958,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11927,1602985,434202,-87.228302,35.5199013,751638,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11928,1590132,408233,-87.270401,35.448101,5787,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11929,1591306,409388,-87.26650240000001,35.4513016,43911,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11930,1591308,433940,-87.26750179999999,35.51879879999999,70286,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11931,1588082,430155,-87.2781982,35.5082016,177755,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11932,1597458,421784,-87.2463989,35.4855995,236400,1414,1,3.34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11933,1604116,434491,-87.2245026,35.5206985,12160,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11934,1599427,421232,-87.2397003,35.484100299999994,37715,1414,1,2.22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11935,1598885,420176,-87.2415009,35.48120120000001,586280,1414,1,3.34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11936,1600186,421416,-87.2371979,35.4846992,365155,1414,1,10.01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11937,1590751,411610,-87.26830290000001,35.457901,151636,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11938,1600269,428950,-87.2371979,35.5054016,15724298,1414,1,6.67,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11939,1603985,432233,-87.2248993,35.5144997,70824,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11940,1595433,432958,-87.2536011,35.516201,34569564,1414,1,25.58,0,0,0,0.01,0.0,0.01,0.0,0.01,0.06,0.0,0.02,32.69,32.8,0,0,0,0
11941,1590079,429374,-87.2714996,35.5061989,3994593,1414,1,1.11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11942,1587751,436963,-87.27960209999999,35.526901200000005,407458,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11943,1590782,433362,-87.26930240000002,35.5171013,165319,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11944,1595012,429840,-87.25489809999999,35.5075989,1794942,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11945,1590978,409502,-87.267601,35.4515991,540533,1414,1,2.22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11946,1587181,405682,-87.2801971,35.441001899999996,495507,1414,1,2.22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11947,1590082,408251,-87.2705002,35.448101,27596,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11948,1589806,408105,-87.2714996,35.4477005,31298,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11949,1598981,421339,-87.2412033,35.48440170000001,120734,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11950,1586350,406528,-87.28299709999999,35.443298299999995,1097030,1414,1,12.23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11951,1604131,433269,-87.22440340000001,35.517398799999995,1472087,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11952,1591082,410584,-87.26689909999999,35.4528999,99014,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11953,1590897,408820,-87.2677994,35.4496994,12409,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11954,1586197,405665,-87.2835007,35.4408989,1022163,1414,1,10.01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11955,1587262,429726,-87.280899,35.507,308141,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11956,1589572,407960,-87.27220150000001,35.4473,50124,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11957,1584086,409146,-87.29070279999999,35.450401299999996,1319812,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11958,1589275,407757,-87.273201,35.446800200000006,51696,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11959,1600129,421886,-87.2373962,35.4860001,427484,1414,1,1.11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11960,1598745,420458,-87.2419968,35.4819984,729211,1414,1,7.79,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11961,1597687,419524,-87.24549870000001,35.4794006,1116250,1414,1,10.01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11962,1603369,431154,-87.22689820000001,35.5115013,2681526,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11963,1604514,433928,-87.2231979,35.5191994,14427,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11964,1602008,432664,-87.2314987,35.51559829999999,177548,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11965,1603381,432830,-87.22689820000001,35.5161018,502848,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11966,1588609,426606,-87.2762985,35.498500799999995,7615427,1414,1,1.11,0,0,0,0.01,0.0,0.01,0.0,0.01,0.06,0.0,0.02,0.0,0.11,0,0,0,0
11967,1592645,428865,-87.2628021,35.5049019,6708876,1414,1,3.34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11968,1604014,434506,-87.2248993,35.520801500000005,10639,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11969,1595568,419287,-87.25260159999999,35.4785995,16594152,1414,1,12.23,0,0,0,0.01,0.0,0.01,0.0,0.01,0.06,0.0,0.02,0.0,0.11,0,0,0,0
11970,1600563,432028,-87.2363968,35.5138016,13053,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11971,1589024,411807,-87.27420040000001,35.457901,30093053,1414,1,11.12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11972,1604518,434049,-87.2231979,35.5195007,17458,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11973,1602014,433640,-87.23159790000001,35.51829910000001,1852746,1414,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11974,1588765,433907,-87.2761002,35.5186005,26585281,1414,1,28.92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
