parcelid,xcoord_p,ycoord_p,long,lat,sqft_p,taz_p,lutype_p,hh_p,stugrd_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
12181,1644748,460016,-87.0889969,35.5922012,4076964,1440,1,34.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12182,1646260,459793,-87.0839005,35.5915985,531076,1440,1,14.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12183,1647699,459354,-87.0790024,35.5904007,346295,1440,1,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12184,1648333,459643,-87.0768967,35.5912018,200962,1440,1,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12185,1644442,458045,-87.0898972,35.5867004,759376,1440,1,21.39,0,0,0,0,0,0,0.3,0,0,0,0,0.79,1.09,0,0,0,0
12186,1646086,458859,-87.0843964,35.5890007,308301,1440,1,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12187,1646801,460145,-87.0820007,35.5926018,777872,1440,1,22.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12188,1646982,461098,-87.0814972,35.5951996,281028,1440,1,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12189,1643861,458825,-87.0919037,35.5889015,916712,1440,1,30.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12190,1644761,458574,-87.0888977,35.5881996,210829,1440,1,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12191,1649004,460177,-87.0746002,35.592701,959324,1440,1,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12192,1643839,448597,-87.0915985,35.5607986,6799133,1435,1,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12193,1643770,454575,-87.0920029,35.5772018,453738,1435,1,10.74,0,0,0,0,0,0,0,0,7.88,0,0,8.72,16.6,0,0,0,0
12194,1643843,455811,-87.0917969,35.5806007,1619259,1435,1,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12195,1645136,449947,-87.0873032,35.5644989,1473859,1435,1,12.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12196,1643967,457090,-87.0914993,35.5840988,139511,1435,1,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12197,1645096,452261,-87.0875015,35.5709,23447617,1435,1,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12198,1641598,448108,-87.0990982,35.5592995,35377,1435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12199,1643991,454963,-87.091301,35.5782013,407980,1435,1,13.96,0,0,0,0,0,0,0,0,7.88,0,0,8.72,16.6,0,0,0,0
12200,1645379,449397,-87.0864029,35.5629997,355774,1435,1,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12201,1649235,453070,-87.0736008,35.5732002,791931,1435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12202,1651635,453779,-87.0655975,35.5751991,119994,1437,1,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12203,1649756,458076,-87.0719986,35.5870018,893189,1437,1,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12204,1652654,453442,-87.0621033,35.5742989,1371229,1437,1,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12205,1654389,456299,-87.0563965,35.5821991,2134108,1437,1,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12206,1649907,461591,-87.071701,35.5965996,4280713,1437,1,10.18,0,0,0,0,0,0,0,0,1.73,0,41.52,0,43.25,0,0,0,0
12207,1650038,453804,-87.0709,35.5751991,36256,1437,1,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12208,1650508,460830,-87.069603,35.5946007,571218,1437,1,22.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12209,1649298,457481,-87.0735016,35.5853004,1314313,1437,1,18.1,0,0,0,0,0,0,0,0,0,0,1.73,0,1.73,0,0,0,0
12210,1650331,454426,-87.0699997,35.5769997,3727154,1437,1,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12211,1653042,454551,-87.0608978,35.5774002,3372230,1437,1,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12212,1648452,457709,-87.0736008,35.5864983,5934264,1437,1,31.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12213,1652226,456653,-87.0636978,35.5830994,12308422,1437,1,57.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12214,1651326,453949,-87.066597,35.5756989,211082,1437,1,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12215,1666033,434431,-87.0165024,35.5224991,1050605,1442,1,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12216,1659773,451995,-87.0381012,35.5705986,439140,1442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12217,1662991,431830,-87.0266037,35.5153008,414959,1442,1,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12218,1658576,442435,-87.0418015,35.5443001,7383429,1442,1,15.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12219,1661141,449217,-87.0334015,35.5629997,10961,1442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12220,1660511,449242,-87.0354996,35.5629997,23246478,1442,1,57.25,0,0,0,13.99,0,0,0,0,0,0,0,0,13.99,0,0,0,0
12221,1661080,453377,-87.0337982,35.5744019,4902642,1442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12222,1666337,433975,-87.0154037,35.5213013,92098,1442,1,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12223,1660951,436565,-87.0335999,35.5281982,105324146,1442,1,61.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12224,1659101,444814,-87.0401001,35.5508003,2010959,1442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12225,1663372,446775,-87.0258026,35.5563011,33815336,1442,1,20.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12226,1664314,432937,-87.0222015,35.5182991,1069236,1442,1,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12227,1658927,453421,-87.0410004,35.574501,2102555,1442,1,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12228,1659110,450689,-87.0402985,35.5670013,744100,1442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12229,1654449,432145,-87.0552979,35.5158997,60101,1442,1,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12230,1660690,444688,-87.0347977,35.550499,1124702,1442,1,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12231,1660707,449613,-87.0348969,35.5639992,257530,1442,1,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12232,1656040,437740,-87.0502014,35.5312996,15784,1442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12233,1657599,438623,-87.0449982,35.5337982,5107845,1442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12234,1658886,451743,-87.0410995,35.5699005,1876276,1442,1,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12235,1666973,421644,-87.0129013,35.4874001,103011,1465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12236,1668163,422691,-87.0089035,35.4902992,9421979,1465,1,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12237,1665583,423828,-87.017601,35.4934006,11325157,1465,1,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12238,1666653,421784,-87.0139008,35.4878006,67987,1465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12239,1663982,428456,-87.0231018,35.5060005,34480497,1465,1,24.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12240,1665617,433418,-87.0177994,35.5196991,1016656,1465,1,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12241,1673260,419123,-86.9916992,35.4805984,9091383,1459,1,15.69,616,284,0,10.06,0,10.06,0,10.06,60.38,0,20.13,6.54,117.24,0,0,0,0
12242,1675189,418993,-86.985199,35.4803009,477524,1459,1,9.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12243,1675109,419719,-86.9854965,35.4822998,448728,1459,1,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12244,1670944,419704,-86.9994965,35.4822006,3395422,1459,1,25.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12245,1675454,419691,-86.9842987,35.4822998,112456,1459,1,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12246,1675550,419739,-86.9840012,35.482399,53762,1459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12247,1670332,420477,-87.001503,35.4842987,233929,1459,1,10.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12248,1674696,419521,-86.9868011,35.4818001,123674,1459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12249,1675614,419038,-86.9837036,35.4804993,39413,1459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12250,1677730,417549,-86.9766006,35.4763985,1043013,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12251,1674690,407841,-86.9865036,35.4496994,189765,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12252,1682789,406425,-86.959198,35.4459991,8779732,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12253,1679624,398666,-86.9695969,35.4245987,789797,1456,1,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12254,1680639,394330,-86.9661026,35.4127007,714898,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12255,1681254,406641,-86.9644012,35.4466019,1141509,1456,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12256,1688363,411331,-86.9406967,35.4597015,12529689,1456,1,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12257,1671156,401963,-86.9981003,35.4333992,164638,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12258,1671617,402223,-86.9962997,35.4360008,739896,1456,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12259,1671157,413864,-86.998497,35.4660988,698707,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12260,1685570,412576,-86.9501038,35.4630013,15269236,1456,1,9.4,0,0,0,0,0,0,8.56,0,0,0,3.13,0,11.69,0,0,0,0
12261,1674636,408084,-86.986702,35.4504013,124410,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12262,1677322,401410,-86.9774017,35.4315987,56320,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12263,1673239,416101,-86.9916,35.4723015,851341,1456,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12264,1675139,413523,-86.985199,35.4653015,4025617,1456,1,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12265,1673014,411775,-86.9922028,35.4604988,32433777,1456,1,21.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12266,1680186,416021,-86.9682999,35.4723015,1208427,1456,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12267,1671880,403976,-86.9957962,35.4389992,1536407,1456,1,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12268,1676651,418210,-86.9802017,35.478199,690029,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12269,1674304,417220,-86.9880981,35.475399,722028,1456,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12270,1678867,416876,-86.9728012,35.4746017,513603,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12271,1677707,411862,-86.9765015,35.4608002,126946,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12272,1682911,415493,-86.9590988,35.4709015,677649,1456,1,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12273,1683606,404062,-86.956398,35.4396019,42688,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12274,1674166,407234,-86.9881973,35.4480019,78791,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12275,1678679,400007,-86.9728012,35.428299,821720,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12276,1672480,398416,-86.9935989,35.4236984,3547193,1456,1,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12277,1673363,408101,-86.9908981,35.4504013,341789,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12278,1675888,418572,-86.9828033,35.4791985,201523,1456,1,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12279,1677078,410825,-86.9785995,35.4580002,416412,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12280,1676529,402939,-86.9802017,35.4365005,126759,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12281,1681180,399012,-86.9644012,35.4255981,5572042,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12282,1675715,408822,-86.9831009,35.4524002,201022,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12283,1675745,409644,-86.9830017,35.4547005,1969867,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12284,1673509,408353,-86.9905014,35.4510994,42894,1456,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12285,1678536,416618,-86.9738998,35.4738998,824142,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12286,1673757,406194,-86.9896011,35.4450989,351280,1456,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12287,1691067,409865,-86.9316025,35.4556999,70861,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12288,1684170,414682,-86.9549026,35.4687004,177801,1456,1,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12289,1675099,418332,-86.9854965,35.4785004,287582,1456,1,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12290,1688328,413724,-86.9409027,35.4662018,3193542,1456,1,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12291,1679828,407609,-86.9692001,35.4491997,100121514,1456,1,30.29,0,0,0,0,0,0,22.83,0,8.33,0,0,0,31.16,0,0,0,0
12292,1678803,414514,-86.9729004,35.4681015,2350051,1456,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12293,1673990,407371,-86.9888,35.4483986,285962,1456,1,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12294,1681639,399966,-86.9628983,35.4281998,367220,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12295,1675488,418712,-86.9841995,35.479599,14713,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12296,1676705,414652,-86.9798965,35.4684982,18374998,1456,1,11.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12297,1674334,407245,-86.9876022,35.4480019,163985,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12298,1676018,398985,-86.9816971,35.4253998,67216839,1456,1,16.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12299,1672502,395530,-86.9935989,35.4141998,197189,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12300,1682572,399883,-86.9597015,35.4280014,233637,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12301,1671686,400615,-86.9962997,35.4297981,209808,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12302,1683948,415261,-86.9555969,35.4702988,762832,1456,1,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12303,1684788,414796,-86.9527969,35.469101,1386689,1456,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12304,1669970,422926,-87.0028,35.4910011,5711697,1458,1,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12305,1668917,428983,-87.0065994,35.5075989,33670778,1458,1,17.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12306,1666759,434322,-87.0139999,35.5222015,897581,1458,1,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12307,1670405,433003,-87.0017014,35.5186996,231051,1458,1,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12308,1674817,429352,-86.9868011,35.5088005,148685,1458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12309,1672862,426863,-86.9933014,35.5018997,40830806,1458,1,44.49,0,0,0,1.23,0,1.23,60.23,1.23,7.37,0,2.46,0,73.74,0,0,0,0
12310,1674753,421933,-86.986702,35.4883995,37116,1458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12311,1671621,422063,-86.9972992,35.4887009,2938933,1458,1,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12312,1674908,430831,-86.9865036,35.5129013,723313,1458,1,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12313,1671413,432822,-86.9982986,35.5181999,2414854,1458,1,15.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12314,1670547,431608,-87.0011978,35.5149002,1082720,1458,1,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12315,1674748,424887,-86.9869003,35.4964981,258949,1458,1,0,0,0,0,0.04,0,0.04,2.15,0.04,0.26,0,0.09,0,2.63,0,0,0,0
12316,1675219,421039,-86.9850998,35.4860001,102345,1458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12317,1666663,429381,-87.0141983,35.5085983,5703461,1458,1,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12318,1667379,434605,-87.0119019,35.5229988,1014415,1458,1,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12319,1674098,429478,-86.9891968,35.5091019,825665,1458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12320,1674894,422732,-86.9862976,35.4906006,377059,1458,1,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12321,1675001,420857,-86.9859009,35.4855003,747295,1458,1,9.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12322,1674820,428553,-86.986702,35.5065994,62732,1458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12323,1676652,427402,-86.9800034,35.5028992,552317,1460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12324,1677593,422548,-86.9772034,35.4902,34741569,1460,1,86.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12325,1678795,417735,-86.9729996,35.4770012,54741,1460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12326,1678794,419015,-86.9730988,35.4804993,76879,1460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12327,1678684,419362,-86.9733963,35.4814987,16101,1460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12328,1678674,417479,-86.9733963,35.4762993,40169,1460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12329,1675807,419472,-86.9831009,35.4817009,121752,1460,1,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12330,1675941,419026,-86.9826965,35.4804993,234214,1460,1,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12331,1675744,418889,-86.9832993,35.4800987,42579,1460,1,0,0,0,0,1.27,4.62,1.27,10.05,1.27,7.63,6.61,2.54,2.18,37.45,0,0,0,0
12332,1677993,425805,-86.9759979,35.4990997,2867278,1460,1,38.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12333,1675706,427960,-86.9837036,35.5050011,3165301,1460,1,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12334,1676128,419462,-86.9820023,35.4817009,84782,1460,1,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12335,1679082,418940,-86.9720993,35.4803009,274570,1460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12336,1678062,429052,-86.9758987,35.5080986,18332058,1460,1,20.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12337,1678547,418013,-86.9738998,35.4776993,64952,1460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12338,1675499,420721,-86.9841995,35.4850998,608064,1460,1,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12339,1678300,426704,-86.9749985,35.5015984,4888419,1460,1,18.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12340,1678517,417806,-86.973999,35.4771996,34774,1460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12341,1685288,427594,-86.9514999,35.5042,1147994,1457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12342,1682474,427852,-86.9609985,35.5049019,981813,1457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12343,1687897,416359,-86.9423981,35.4734993,14474251,1457,1,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12344,1683261,421153,-86.9580994,35.4864998,73941759,1457,1,46.78,0,0,0,0,0,0,0,0,0,0,0,8.72,8.72,0,0,0,0
12345,1687391,422348,-86.9442978,35.4898987,19809429,1457,1,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12346,1703160,423008,-86.8914032,35.4920998,3147825,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12347,1704735,423332,-86.8861008,35.493,5760973,1451,1,3.39,0,0,0,0.06,0,0.06,0,0.06,0.33,0,0.11,0,0.61,0,0,0,0
12348,1690746,423121,-86.9330978,35.4920998,772031,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12349,1695305,417267,-86.9176025,35.4761009,82217,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12350,1692443,412435,-86.927002,35.4627991,16867290,1451,1,1.7,0,0,0,0.03,0,0.03,0,0.03,0.17,0,0.06,0,0.31,0,0,0,0
12351,1701458,423892,-86.8971024,35.4944992,3848876,1451,1,0.85,0,0,0,0.01,0,0.01,0,0.01,0.08,0,0.03,0,0.15,0,0,0,0
12352,1695025,417592,-86.9185028,35.4770012,54471,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12353,1693240,421998,-86.9266968,35.4891014,696385,1451,1,0.85,0,0,0,0.01,0,0.01,0,0.01,0.08,0,0.03,0,0.15,0,0,0,0
12354,1697043,424605,-86.9097977,35.4944,7660112,1451,1,18.65,0,0,0,0.31,0,0.31,0,0.31,1.83,0,0.61,0,3.36,0,0,0,0
12355,1703652,423103,-86.8897018,35.4924011,360029,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12356,1691686,409738,-86.9294968,35.4553986,130105,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12357,1695224,415523,-86.9178009,35.4712982,1546562,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12358,1695431,417777,-86.9171982,35.4775009,392733,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12359,1691251,410718,-86.9309998,35.4580002,351556,1451,1,0.85,0,0,0,0.01,0,0.01,0,0.01,0.08,0,0.03,0,0.15,0,0,0,0
12360,1690776,412134,-86.9326019,35.4618988,111096,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12361,1694870,416507,-86.9189987,35.473999,646305,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12362,1697617,419942,-86.9098969,35.4835014,43339692,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12363,1691680,419377,-86.9298019,35.4818001,38095343,1451,1,29.68,0,0,0,0.49,0,0.49,0,0.49,2.92,0,0.97,0,5.35,0,0,0,0
12364,1687787,425545,-86.9431,35.4986992,12180,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12365,1702283,419555,-86.8942032,35.4826012,31830,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12366,1701825,421556,-86.8957977,35.4880981,7721473,1451,1,0.85,0,0,0,0.01,0,0.01,0,0.01,0.08,0,0.03,0,0.15,0,0,0,0
12367,1692743,422251,-86.9263,35.4897995,1352024,1451,1,2.54,0,0,0,0.04,0,0.04,0,0.04,0.25,0,0.08,0,0.46,0,0,0,0
12368,1691465,409811,-86.9301987,35.4556007,66538,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12369,1694838,414415,-86.9189987,35.4682999,878450,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12370,1690396,414103,-86.9338989,35.4673004,163719,1451,1,0.85,0,0,0,0.01,0,0.01,0,0.01,0.08,0,0.03,0,0.15,0,0,0,0
12371,1690486,413113,-86.9336014,35.4645996,153757,1451,1,1.7,0,0,0,0.03,0,0.03,0,0.03,0.17,0,0.06,0,0.31,0,0,0,0
12372,1693868,423009,-86.9225998,35.4919014,87962,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12373,1695282,418576,-86.9177017,35.4796982,604270,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12374,1693550,414933,-86.9234009,35.4696999,1922168,1451,1,1.7,0,0,0,0.03,0,0.03,0,0.03,0.17,0,0.06,0,0.31,0,0,0,0
12375,1582073,461335,-87.2997971,35.5937004,1060505,1408,1,1.81,0,0,0,0.21,0,0.21,0,0.21,1.27,0,0.42,0,2.34,0,0,0,0
12376,1584902,455892,-87.2900009,35.5788002,198439,1408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12377,1576961,457107,-87.316803,35.5819016,380420,1408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12378,1579160,459887,-87.3097,35.5895996,70556,1408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
